Series ID,2019-03-21T07:00:00.000Z,2019-03-21T07:05:00.000Z,2019-03-21T07:10:00.000Z,2019-03-21T07:15:00.000Z,2019-03-21T07:20:00.000Z,2019-03-21T07:25:00.000Z,2019-03-21T07:30:00.000Z,2019-03-21T07:35:00.000Z,2019-03-21T07:40:00.000Z,2019-03-21T07:45:00.000Z,2019-03-21T07:50:00.000Z,2019-03-21T07:55:00.000Z,2019-03-21T08:00:00.000Z,2019-03-21T08:05:00.000Z,2019-03-21T08:10:00.000Z,2019-03-21T08:15:00.000Z,2019-03-21T08:20:00.000Z,2019-03-21T08:25:00.000Z,2019-03-21T08:30:00.000Z,2019-03-21T08:35:00.000Z,2019-03-21T08:40:00.000Z,2019-03-21T08:45:00.000Z,2019-03-21T08:50:00.000Z,2019-03-21T08:55:00.000Z,2019-03-21T09:00:00.000Z,2019-03-21T09:05:00.000Z,2019-03-21T09:10:00.000Z,2019-03-21T09:15:00.000Z,2019-03-21T09:20:00.000Z,2019-03-21T09:25:00.000Z,2019-03-21T09:30:00.000Z,2019-03-21T09:35:00.000Z,2019-03-21T09:40:00.000Z,2019-03-21T09:45:00.000Z,2019-03-21T09:50:00.000Z,2019-03-21T09:55:00.000Z,2019-03-21T10:00:00.000Z,2019-03-21T10:05:00.000Z,2019-03-21T10:10:00.000Z,2019-03-21T10:15:00.000Z,2019-03-21T10:20:00.000Z,2019-03-21T10:25:00.000Z,2019-03-21T10:30:00.000Z,2019-03-21T10:35:00.000Z,2019-03-21T10:40:00.000Z,2019-03-21T10:45:00.000Z,2019-03-21T10:50:00.000Z,2019-03-21T10:55:00.000Z,2019-03-21T11:00:00.000Z,2019-03-21T11:05:00.000Z,2019-03-21T11:10:00.000Z,2019-03-21T11:15:00.000Z,2019-03-21T11:20:00.000Z,2019-03-21T11:25:00.000Z,2019-03-21T11:30:00.000Z,2019-03-21T11:35:00.000Z,2019-03-21T11:40:00.000Z,2019-03-21T11:45:00.000Z,2019-03-21T11:50:00.000Z,2019-03-21T11:55:00.000Z,2019-03-21T12:00:00.000Z,2019-03-21T12:05:00.000Z,2019-03-21T12:10:00.000Z,2019-03-21T12:15:00.000Z,2019-03-21T12:20:00.000Z,2019-03-21T12:25:00.000Z,2019-03-21T12:30:00.000Z,2019-03-21T12:35:00.000Z,2019-03-21T12:40:00.000Z,2019-03-21T12:45:00.000Z,2019-03-21T12:50:00.000Z,2019-03-21T12:55:00.000Z,2019-03-21T13:00:00.000Z,2019-03-21T13:05:00.000Z,2019-03-21T13:10:00.000Z,2019-03-21T13:15:00.000Z,2019-03-21T13:20:00.000Z,2019-03-21T13:25:00.000Z,2019-03-21T13:30:00.000Z,2019-03-21T13:35:00.000Z,2019-03-21T13:40:00.000Z,2019-03-21T13:45:00.000Z,2019-03-21T13:50:00.000Z,2019-03-21T13:55:00.000Z,2019-03-21T14:00:00.000Z,2019-03-21T14:05:00.000Z,2019-03-21T14:10:00.000Z,2019-03-21T14:15:00.000Z,2019-03-21T14:20:00.000Z,2019-03-21T14:25:00.000Z,2019-03-21T14:30:00.000Z,2019-03-21T14:35:00.000Z,2019-03-21T14:40:00.000Z,2019-03-21T14:45:00.000Z,2019-03-21T14:50:00.000Z,2019-03-21T14:55:00.000Z,2019-03-21T15:00:00.000Z,2019-03-21T15:05:00.000Z,2019-03-21T15:10:00.000Z,2019-03-21T15:15:00.000Z,2019-03-21T15:20:00.000Z,2019-03-21T15:25:00.000Z,2019-03-21T15:30:00.000Z,2019-03-21T15:35:00.000Z,2019-03-21T15:40:00.000Z,2019-03-21T15:45:00.000Z,2019-03-21T15:50:00.000Z,2019-03-21T15:55:00.000Z,2019-03-21T16:00:00.000Z,2019-03-21T16:05:00.000Z,2019-03-21T16:10:00.000Z,2019-03-21T16:15:00.000Z
1_0,77,77,77,77,77,77,77,77,77,77,77,77,,77,,77,77,,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,,,77,77,69,64,64,63,68,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78,77,77,77,77,77,77,77,78,78,77,78,77,77,78,78,78,78,78,78,77,78,77,78,79,79,78,73,74,73
1_1,61,62,61,61,61,61,61,61,62,61,61,61,,61,,61,61,,61,60,62,62,61,61,61,61,60,61,61,60,61,61,61,,,61,61,53,50,50,50,55,60,61,61,61,61,61,61,61,61,61,61,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,61,62,61,62,61,62,61,62,62,61,61,62,61,62,62,62,61,62,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,64,64,60,61,59
1_2,22,22,22,22,22,22,22,22,22,22,22,22,,22,,22,22,,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,24,26,29,30,31,31,27
1_3,0.497917,0.497917,0.495694,0.497222,0.497222,0.496528,0.497639,0.497639,0.497639,0.497778,0.497778,0.497778,0.49625,0.496944,0.496944,0.498194,0.498472,0.496528,0.497639,0.497639,0.497778,0.4975,0.4975,0.497778,0.497778,0.498056,0.498472,0.498889,0.498472,0.499167,0.498889,0.499722,0.499722,0.497361,0.497361,0.497917,0.49875,0.49875,0.49875,0.500556,0.500556,0.501111,0.501111,0.500139,0.4975,0.496667,0.497917,0.497778,0.497639,0.498472,0.499028,0.499444,0.499028,0.498611,0.4975,0.4975,0.497361,0.498056,0.497222,0.4975,0.497083,0.496806,0.497361,0.497083,0.4975,0.497778,0.498056,0.497778,0.497361,0.496528,0.496806,0.497917,0.497917,0.497639,0.4975,0.497778,0.4975,0.4975,0.497639,0.496806,0.49875,0.498333,0.497917,0.497639,0.498056,0.499028,0.499861,0.499444,0.498889,0.498889,0.498611,0.497639,0.496944,0.497778,0.497917,0.497083,0.498194,0.498611,0.498472,0.497778,0.497361,0.496944,0.498194,0.498472,0.498056,0.498472,0.499028,0.499167,0.49875,0.497917,0.497778
1_4,18.26291764803969,18.26239656502074,18.260312232944955,18.26395981407758,18.26395981407758,18.26135439898285,18.26395981407758,18.26395981407758,18.265523063134417,18.265523063134417,18.26395981407758,18.266044146153366,18.266044146153366,18.268649561248097,18.26395981407758,18.279592304645977,18.267086312191257,18.265523063134417,18.26812847822915,18.26812847822915,18.26812847822915,18.265523063134417,18.263438731058635,18.270733893323886,18.261875482001795,18.26395981407758,18.26448089709653,18.263438731058635,18.265523063134417,18.273860391437566,18.263438731058635,18.266044146153366,18.26448089709653,18.26500198011547,18.26500198011547,18.266044146153366,18.266044146153366,18.266044146153366,18.266044146153366,18.267086312191257,18.266044146153366,18.266044146153366,18.266044146153366,18.266044146153366,18.280113387664926,18.26812847822915,18.267607395210206,18.26656522917231,18.270733893323886,18.270733893323886,18.275423640494406,18.269170644267046,18.267607395210206,18.299914542384894,18.267607395210206,18.267086312191257,18.269170644267046,18.268649561248097,18.268649561248097,18.299914542384894,18.270212810304937,18.27750797257019,18.268649561248097,18.26812847822915,18.267086312191257,18.267607395210206,18.266044146153366,18.26656522917231,18.284803134835446,18.299393459365948,18.269170644267046,18.268649561248097,18.270733893323886,18.27281822539967,18.271776059361777,18.271776059361777,18.27281822539967,18.27281822539967,18.270733893323886,18.271776059361777,18.27281822539967,18.29418262917648,18.272297142380726,18.272297142380726,18.274902557475457,18.273339308418617,18.273339308418617,18.310857285782774,18.310857285782774,18.273860391437566,18.273339308418617,18.28949288200596,18.28949288200596,18.27125497634283,18.26969172728599,18.268649561248097,18.270212810304937,18.281155553702817,18.281155553702817,18.271776059361777,18.287408549930177,18.301477791441734,18.272297142380726,18.291577214081748,18.291577214081748,18.291577214081748,18.270212810304937,18.27281822539967,18.271776059361777,18.287408549930177,18.271776059361777
1_5,9800,9800,9870,9660,9800,9800,9800,9800,9800,9800,9800,9800,,9660,,9660,9660,,9800,9660,9660,9660,9800,9660,9660,9800,9800,9660,9800,9660,9800,9660,9800,,,9800,9800,9800,9800,9660,9660,9800,9800,9800,9800,9660,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9660,9660,9800,9800,9800,9660,9800,9800,9800,9660,9800,9800,9800,9800,9800,9800,9800,9660,9800,9800,9800,9800,9800,9800,9800,9800,9870,9800,9800,9800,9800,9800,9870,9800,9870,9800,9800,9870,9870,9870,9870,9870,9870,9870,10500,11550,11550,8540,8470,8330
1_6,9800,9800,10010,9660,9800,9660,9800,9800,9800,9660,9800,9660,,9800,,9660,9800,,9800,9800,9800,9800,9660,9660,9800,9800,9800,9660,9800,9800,9660,9660,9660,,,9660,9660,9800,9800,9800,9660,9800,9660,9660,9800,9660,9800,9800,9800,9660,9800,9660,9800,9800,9800,9660,9800,9800,9800,9660,9800,9800,9800,9800,9800,9800,9800,9800,9660,9660,9660,9660,9800,9800,9660,9800,9660,9800,9660,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9870,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9870,9870,9870,10010,10500,11550,11550,8540,8470,8470
1_7,9800,9800,9870,9800,9660,9800,9660,9800,9660,9800,9800,9660,,9800,,9800,9660,,9800,9660,9800,9800,9800,9800,9660,9800,9660,9800,9800,9800,9800,9660,9800,,,9660,9660,9800,9660,9800,9800,9660,9800,9800,9660,9800,9660,9800,9800,9800,9660,9800,9660,9800,9800,9660,9660,9800,9800,9800,9660,9660,9800,9660,9660,9800,9660,9660,9800,9660,9800,9660,9800,9660,9660,9800,9660,9660,9800,9800,9660,9800,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9870,9800,9800,9800,9800,9800,9800,9870,9870,9870,9870,10500,11550,11480,8540,8470,8330
1_8,9800,9800,10010,9800,9660,9800,9800,9800,9660,9660,9800,9800,,9800,,9800,9800,,9800,9800,9800,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,,,9800,9800,9800,9800,9800,9800,9800,9660,9800,9800,9800,9660,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9660,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9870,9800,9870,9870,9800,9800,9870,9870,9870,9870,9800,9800,9800,9800,9870,9870,9870,10010,10500,11550,11690,8540,8540,8470
1_9,103.75,103.75,103.75,103.75,103.4375,103.75,102.8125,104.0625,103.125,104.0625,104.0625,102.5,,103.4375,,102.1875,103.4375,,103.75,104.0625,103.75,103.75,103.4375,104.375,103.75,103.75,103.4375,106.25,104.0625,102.1875,103.75,103.75,102.8125,,,104.0625,103.75,77.8125,76.875,76.875,77.5,102.1875,103.4375,103.75,103.75,103.75,103.75,103.125,103.75,103.75,103.75,102.8125,103.4375,103.75,103.75,103.75,103.75,103.75,103.75,103.75,103.75,102.8125,104.0625,103.75,103.75,104.0625,103.75,103.75,103.75,103.4375,103.4375,103.75,103.4375,103.125,103.4375,104.0625,103.4375,103.75,102.8125,102.5,103.125,103.4375,104.6875,103.125,103.75,103.4375,104.0625,102.5,103.75,105.3125,103.4375,102.1875,103.4375,103.4375,107.1875,104.0625,102.1875,104.0625,103.4375,104.375,104.0625,103.75,103.75,103.4375,103.4375,103.75,104.375,103.75,72.5,73.4375,73.125
2_0,55,56,55,55,55,56,62,62,57,54,53,53,,54,,56,54,,54,55,54,54,59,61,57,55,55,56,54,54,55,55,55,,,55,55,54,54,55,55,54,54,54,54,54,53,54,62,62,55,54,55,55,56,56,56,56,55,54,54,53,54,53,54,54,54,61,61,60,55,55,54,55,55,55,55,55,54,54,54,55,54,54,54,55,54,53,54,54,55,54,54,54,55,55,62,63,59,55,54,55,55,55,55,58,58,59,57,58,57
2_1,44,46,43,43,45,45,49,48,46,43,43,42,,44,,46,43,,44,45,43,44,47,49,45,43,43,45,44,43,45,46,45,,,45,44,43,43,45,45,44,42,43,45,44,42,43,49,48,44,44,44,45,45,45,44,46,45,43,45,43,44,43,43,43,44,49,49,47,45,45,43,44,45,43,45,45,45,43,44,44,43,43,43,45,44,43,44,44,45,44,44,44,45,45,49,49,46,45,44,46,46,45,45,49,49,51,49,50,48
2_2,20,20,20,19,20,20,20,20,20,20,20,20,,20,,20,20,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,20,20,20,20,19,20,20,20,20,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,21,20,21,21,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,25,28,29,30,30,26
2_3,0.499583,0.499583,0.499167,0.499583,0.500833,0.500833,0.500833,0.499722,0.499722,0.499444,0.499444,0.499444,0.499722,0.499583,0.499583,0.499583,0.498889,0.498889,0.499722,0.499722,0.500833,0.501111,0.501111,0.501389,0.500972,0.500417,0.500417,0.500556,0.500417,0.499444,0.499861,0.499861,0.5,0.499444,0.499444,0.500417,0.500694,0.500833,0.500833,0.50125,0.500833,0.500972,0.500694,0.499861,0.499444,0.499444,0.499583,0.500139,0.500556,0.500556,0.500833,0.500833,0.500556,0.500972,0.500972,0.501111,0.501528,0.500694,0.500417,0.500278,0.500556,0.500556,0.500278,0.500694,0.500833,0.500556,0.5,0.504028,0.501667,0.50125,0.50125,0.499722,0.500278,0.500556,0.500139,0.500278,0.500556,0.500417,0.500139,0.5,0.500139,0.500139,0.500139,0.5,0.5,0.499583,0.499861,0.499861,0.500278,0.499722,0.5,0.5,0.499861,0.5,0.5,0.5,0.5,0.500556,0.500139,0.499583,0.499861,0.499861,0.499444,0.499722,0.499722,0.501111,0.501111,0.500278,0.500139,0.500139,0.500556
2_4,5.563603393292619,5.526085415928466,5.526085415928466,5.570377472538925,5.570377472538925,5.528690831023199,5.541196823477917,5.541196823477917,5.541196823477917,5.571419638576819,5.571419638576819,5.571419638576819,5.542760072534757,5.5385914083831835,5.487004189507473,5.5651666423494595,5.543802238572649,5.489609604602205,5.5104529253600685,5.5104529253600685,5.561519061216833,5.50263668007587,5.473977114033809,5.5224378347958405,5.513579423473748,5.646976676324072,5.530775163098986,5.544844404610543,5.513579423473748,5.517227004606374,5.522958917814787,5.523480000833733,5.523480000833733,5.524522166871627,5.524522166871627,5.54067574045897,5.5385914083831835,5.539633574421077,5.532859495174772,5.542760072534757,5.542760072534757,5.563603393292619,5.563603393292619,5.545365487629489,5.5401546574400236,5.543802238572649,5.570898555557872,5.565687725368406,5.571419638576819,5.578714800842071,5.588094295183109,5.545886570648436,5.460950038560144,5.58496779706943,5.691789815953478,5.588094295183109,5.5563082310273675,5.547970902724223,5.634991766888301,5.71575963482502,5.5917418763157345,5.561519061216833,5.484919857431686,5.61675386122517,5.580799132917857,5.728265627279739,5.59851595556204,5.579756966879963,5.579756966879963,5.658961585759843,5.605290034808346,5.60007920461888,5.5933051253725745,5.609458698959919,5.753798695208121,5.64437126122934,5.608416532922026,5.604247868770453,5.61831711028201,5.526606498947412,5.525564332909519,5.525564332909519,5.634991766888301,5.632386351793568,5.656356170665111,5.632907434812515,5.651666423494592,5.660003751797737,5.543802238572649,5.650624257456698,5.546928736686329,5.653229672551431,5.652708589532485,5.552139566875795,5.666256748025096,5.665735665006149,5.653750755570377,5.691268732934532,5.703253642370303,5.790795589553328,5.568814223482085,5.678241657460867,5.6865789857640126,5.688663317839798,5.678241657460867,5.687100068782959,5.847072555599558,5.863747212205849,5.703774725389249,5.716280717843968,5.716280717843968
