Series ID,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08
20_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,3413,3413,3413,3413,4421,4421,4421,4421,4421,4421,4421,6268,6268,6268,6268,6268,6268,6268,7681,7681,7681,7681,7681,7681,7681,9401,9401,9401,9401,9401,9401,9401,11203,11203,11203,11203,11203,11203,11203,13356,13356,13356,13356,13356,13356,13356,15323,15323,15323,15323,15323,15323,15323,17242,17242,17242,17242,17242,17242,17242,19388,19388,19388,19388,19388,19388,19388,22167,22167,22167,22167,22167,22167,22167,25932,25932,25932,25932,25932,25932,25932,30315,30315,30315,30315,30315,30315,30315,35071,35071,35071,35071,35071,35071,35071,42391,42391,42391,42391,42391,42391,42391,42391,49836,49836,49836,49836,49836,49836,56577,56577,56577,56577,56577,56577,56577,56577,62707,62707,62707,62707,62707,62707,67918,67918,67918,67918,67918,67918,67918,67918,74098,74098,74098,74098,74098,74098,78971,78971,78971,78971,78971,78971,78971,85327,85327,85327,85327,85327,85327,85327,89737,89737,89737,89737,89737,89737,89737,90577,90577,90577,90577
21_0,0,0,0,0,0,0,135,157,165,169,169,171,197,209,218,233,234,243,243,273,296,306,325,339,339,352,356,382,392,397,404,404,404,410,417,417,420,422,422,423,425,430,431,431,431,431,434,437,440,440,441,441,441,441,441,444,445,448,448,456,461,462,464,467,470,472,475,475,485,487,487,489,510,510,510,535,538,545,546,548,548,548,566,571,572,589,604,604,609,642,658,672,678,678,678,678,716,759,796,855,864,865,875,884,915,970,992,1075,1075,1334,1493,1543,1587,1815,1977,2079,2090,2104,2212,2240,2331,2456,2466,2653,2766,2820,2964,3122,3255,3275,3413,3542,3598,3937,4011,4123,4145,4162,4206,4357,4434,4798,4815,4816,4842,4891,4983,5024,5172,5278,5283,5330,5459,5584,5727,5821,6219,6243,6246,6270,6318,6732,6795,6824,6830,6842,7150,7186,7401,7500,7553,7807,7876,7937,8510,8634,8681,8749,8779,8839,9093,9256,9428,9569,9601,9597,9649,10172,10518,10656
22_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6743,7005,7598,7957,8255,8455,8637,8820,8946,9229,9610,9879,10121,10351,10529,10761,11066,11312,11565,11776,11980,12099,12099,12314,12698,13053,13322,13547,13737,13807,14022,14200,14340,14641,14759,14927,15031,15206,15499,15724,15860,16025,16205,16324,16501,16665,16801,17112,17237,17389,17499,17745,17999,18097,18097,18520,18702,18802,18997,19172,19325,19575,19677,19764,19885,20176,20333,20746,20896,21113,21312,21463,21463,22004,22251,22483,22647,22798,22941,23292,23608,23878,24155,24326,24524,24689,25009,25282,25727,25969,26177,26363,26466,26766,26973,27473,27710,27921,28051,28175,28513,28816,29167,29405,29597,29799,29966,30254,30509,30509,30509,31047,31212,31383,31774,32238,32584,32824,33087,33198,33362,33820,34090,34395,34613,34830,35052,35295
23_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,158,182,182,182,185,200,203,205,205,205,182,183,185,198,244,272,272,272,355,334,336,339,339,359,359,359,374,401,406,428,428,428,459,464,501,512,522,522,522,522,557,557,560,604,627,627,636,640,640,641,652,652,652,653,658,666,682,684,684,684,689,689,714,727,727,727,727,742,743,754,759,764,764,764,789,800,826,834,842,842,842,867,874,917,975,994,994,994,1019,1054,1061,1085,1127,1127,1127,1158,1209,1234,1251,1297,1297,1297,1326,1361,1385,1393,1423,1423,1423,1498,1518,1540,1567,1599,1599,1599,1611,1672,1705,1718,1725,1725,1725,1773,1798,1817,1817,1853,1853,1853,1853,1920,1925,1937,1930,1930,1930,1938,1973,1980,1997,2012,2012,2012,2026,2052,2059,2062,2075,2075,2075,2080,2093,2220,2226,2231,2231,2231,2241,2242,2261,2261
24_0,91,101,144,146,147,151,211,227,234,234,236,239,249,365,365,455,468,513,521,521,546,550,551,578,777,779,798,936,980,980,980,1107,1017,1019,1105,1110,1165,1210,1228,1229,1231,1234,1236,1247,1254,1258,1268,1269,1275,1388,1767,2197,2197,2204,2434,2550,2691,2730,2802,2940,2948,2954,3071,3157,3187,3319,3319,3392,3392,3501,3585,3665,3843,3905,4041,4041,4067,4104,4140,4209,4244,4275,4290,4316,4358,4381,4381,4401,4435,4435,4463,4491,4508,4597,4597,4684,4706,4758,4817,4831,4897,5013,5027,5056,5101,5125,5188,5188,5251,5251,5286,5316,5341,5345,5438,5438,5438,5688,5688,5710,5722,5794,5794,5820,5848,5915,5923,5941,6049,6063,6095,6126,6162,6190,6190,6264,6287,6302,6333,6347,6367,6367,6405,6428,6450,6484,6510,6542,6554,6571,6600,6615,6634,6634,6675,6727,6742,6766,6805,6825,6825,6867,6870,6920,6953,6987,7022,7083,7104,7117,7164,7201,7226,7259,7303,7325,7325,7379,7403,7430,7463,7522,7534,7636,7655,7710,7746,7785,7845,7898
25_0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,22939,23299,23496,23657,23945,24236,24491,24762,25040,25253,25384,25552,25804,26084,26301,26560,26703,26815,27008,27231,27433,27641,27824,27941,28036,28207,28376,28509,28606,28714,28819,28872,28966,29101,29209,29318,29450,29522,29517,29627,29740,29855,29967,30092,30163,30213,30300,30383,30464,30565,30660,30729,30774,30844,30938,31014,31092,31190,31261,31318,31400,31400,31400,31400,31405,31448,31781,31850,31925,32001,32061,32133,32275,32313,32365,32423,32475,32475,32475,32660,32697,32749,32811,32956,32956,32977,33013,33223,33223,33223,33223,33264,33320,33381,33403,33451,33490,33533,33555,33615,33626,33646,33692,33744,33778,33827,33893,33912,33949,33991,34038,34075,34112,34169,34202,34226,34255,34290,34345,34397,34430,34458,34472,34503,34546,34572,34601,34637,34672,34697,34729,34650,34650,34650,34650,34805,34842,34859,34894,34935,34979,35031,35070,35102,35145,35195
26_0,26,26,26,54,130,133,171,201,217,235,235,295,304,340,353,353,382,465,487,501,529,547,573,614,614,650,666,705,734,760,785,812,832,842,964,1073,1125,1189,1268,1285,1300,1434,1515,1576,1671,1739,1755,1796,1882,1985,2041,2149,2357,2464,2522,2564,2638,2684,2728,2835,2853,2888,2960,3013,3115,3206,3286,3307,3380,3699,3806,3983,3983,4072,4114,4160,4217,4351,4439,4512,4684,4684,4742,4874,4984,5047,5149,5251,5264,5296,5393,5514,5627,5802,5845,5860,5902,5986,6051,6118,6181,6271,6322,6363,6429,6496,6578,6654,6736,6764,6814,6870,6974,7056,7156,7268,7349,7459,7657,7817,8015,8139,8286,8343,8463,8685,8828,8950,9166,9262,9319,9428,9612,9744,9980,10182,10391,10481,10602,10802,10976,11145,11312,11458,11539,11668,11909,12193,12446,12679,12820,12913,12960,13073,13180,13283,13412,13460,13530,13604,13701,13928,14120,14276,14396,14407,14470,14634,14842,15106,15256,15342,15412,15518,15586,15669,15825,16020,16211,16301,16422,16565,16671,16926,17055,17210,17270,17330,17489,17766
27_0,7434,8886,10478,12187,13366,14590,16353,18297,20249,22025,23887,23887,25589,28004,30800,33392,35458,37596,39085,40482,42308,44244,46156,47935,49687,50751,51673,53238,54771,56187,57540,58950,58950,58950,54597,55547,56378,57180,58006,58363,58679,59193,59758,60302,60796,61381,61681,61886,61886,62826,63292,63292,64080,64280,64443,64632,64954,65289,65609,65934,66110,66262,66502,66756,66992,67261,67544,67687,67808,68019,68211,68399,68584,68761,68851,68938,69085,69243,69377,69506,69506,69710,69710,69710,70010,70010,70010,70010,70435,70487,70590,70698,70794,70877,70968,71040,71091,71185,71279,71371,71477,71565,71643,71692,71782,71867,71970,72064,72161,72229,72302,72386,72466,72552,72632,72716,72766,72813,72900,72973,73055,73134,73222,73279,73326,73410,73472,73530,73609,73689,73736,73779,73842,73907,73997,74081,74154,74207,74258,74328,74406,74485,74553,74640,74684,74731,74791,74850,74923,74990,75062,75100,75142,75203,75255,75307,75366,75425,75471,75503,75539,75584,75649,75707,75767,75814,75847,75903,75962,76036,76101,76179,76218,76246,76306,76382,76456,76528,76595,76649,76649,76754,76834,76834,77004,77090,77141,77192,77267,77351
28_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9115,9115,9115,9115,9115,9115,9115,11637,11637,11637,11637,11637,11637,11637,14954,14954,14954,14954,14954,14954,14954,18860,18860,18860,18860,18860,18860,18860,23653,23653,23653,23653,23653,23653,23653,29219,29219,29219,29219,29219,29219,29219,36921,36921,36921,36921,36921,36921,36921,45538,45538,45538,45538,45538,45538,45538,55318,55318,55318,55318,55318,55318,55318,67124,67124,67124,67124,67124,67124,67124,78707,78707,78707,78707,78707,78707,78707,92302,92302,92302,92302,92302,92302,92302,105093,105093,105093,105093,105093,105093,105093,105093,116969,116969,116969,116969,116969,116969,127749,127749,127749,127749,127749,127749,127749,136630,136630,136630,136630,136630,136630,136630,145884,145884,145884,145884,145884,145884,145884,156652,156652,156652,156652,156652,156652,156652,167257,167257,167257,167257,167257,167257,167257,176422,176422,176422,176422,176422,176422,176422,184422,184422,184422,184422,184422,184422,184422,192644,192644,192644,192644
29_0,43,55,63,63,74,82,98,101,105,119,121,127,138,142,163,172,183,189,189,214,229,269,285,310,326,350,409,437,458,482,510,517,540,559,582,601,714,762,792,846,877,969,1007,1071,1111,1178,1219,1269,1302,1340,1405,1451,1496,1551,1701,1762,1793,1882,1943,1959,2078,2127,2169,2209,2242,2268,2307,2336,2450,2482,2515,2573,2630,2658,2683,2720,2756,2809,2840,2882,2910,2952,3008,3044,3064,3090,3119,3139,3163,3195,3210,3235,3266,3288,3324,3350,3413,3447,3464,3496,3533,3570,3653,3685,3760,3796,3903,4029,4131,4219,4319,4407,4475,4545,4671,4752,4829,4957,5087,5181,5289,5396,5396,5590,5715,5837,5949,6164,6268,6355,6434,6668,6815,6953,7066,7161,7249,7343,7485,7629,7718,7841,7968,8064,8206,8410,8545,8666,8808,9018,9079,9295,9610,9834,10051,10310,10640,10821,11080,11452,11733,11930,12177,12450,12655,12903,13328,13628,13828,14060,14319,14558,14841,15220,15476,15757,16104,16481,16727,17080,17511,17938,18272,18691,19079,19497,19892,20392,20847,21242
30_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38987,39423,39903,40460,40813,41438,42111,42111,43435,44101,44663,45194,46282,47303,48330,49302,50280,51086,51860,53077,54426,55702,56823,57731,58465,59413,61056,62695,64311,65788,67319,68394,69501,71338,72950,74612,75975,77429,78435,79321,80885,82310,83642,84904,86018,86926,87764,89068,90436,91656,92736,93914,94825,95554,96728,97823,99035,100127,101185,101944,102631,104024,105065,106095,107083,107972,108578,108578,110279,111201,112140,113053,114066,114906,115708,117130,118443,119690,120858,121911,122671,123423,124774,126023,127239,128369,129498,130193,130859,131708,132980,134216,135301,136330,137038,137633,138807,139831,140808
31_0,0,383,0,0,522,612,686,686,790,865,865,865,1060,1115,1240,1331,1515,1575,1614,1702,1772,1884,1961,2080,2139,2167,2260,2319,2401,2467,2554,2635,2682,2830,2909,2985,3064,3154,3204,3241,3423,3559,3660,3801,3945,3983,4008,4135,4266,4361,4533,4645,4688,4714,4823,5135,5236,5340,5435,5492,5511,5599,5711,5781,5781,5867,5981,6014,6073,6166,6263,6391,6495,6578,6628,6765,6898,7071,7212,7414,7531,7648,7888,8144,8507,8817,9155,9397,9587,10085,10605,11048,11519,11965,12246,12432,13005,13538,14100,14648,15136,15485,15815,16635,17366,18095,18766,19186,19466,19750,20663,21596,22441,23277,24053,24698,25252,26363,27386,28411,29187,30282,30820,31165,32319,33383,34320,35001,35745,36052,36378,37193,37988,38655,39282,39907,40224,40531,41370,42047,42695,43417,44035,44409,44660,45516,46414,47186,47762,48607,48933,49184,49989,50646,51447,52123,52740,53059,53414,54269,55405,56531,57383,58125,58560,59007,59993,61026,62144,63135,63960,64467,64941,65482,66779,67807,68911,69754,69754,70808,71957,73100,74483,75753,77004,77606,78155,79219,80211,81289
32_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,860,860,1125,1125,1125,1125,1125,1125,1125,1406,1406,1406,1406,1406,1406,1406,1406,1406,1376,1376,1376,1376,1795,1795,1981,1981,2137,2152,2164,2164,2199,2199,2214,2237,2237,2237,2313,2332,2350,2370,2396,2396,2396,2431,2457,2502,2533,2533,2533,2588,2604,2604,2649,2649,2649,2649,2700,2722,2722,2759,2759,2759,2759,2846,2877,2877,2977,3009,3009,3009,3094,3129,3129,3199,3199,3225,3225,3338,3381,3381,3509,3541,3541,3541,3684,3736,3736,3835,3872,3872,3872,3960,3960,4037,4065,4111,4111,4111,4226,4226,4282,4282,4355,4355,4355,4419,4468,4468,4566,4566,4589,4589,4634,4747,4747,4789,4859,4884,4884,4884,4938,5144,5144,5198,5198,5198,5198,5252,5277,5291,5310,5310,5310,5310,5353,5365,5376,5376,5391,5391,5431,5431,5475,5484,5490,5490,5490,5490,5538,5720,5738,5738,5752,5752,5826,5870,5870,5870
33_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37767,39519,40627,40911,41868,43038,44826,46370,47133,48190,48428,48838,49915,51019,52069,52560,53670,53670,53670,54560,55665,56939,58061,58310,58549,59612,59863,60979,62186,62574,62932,64105,64502,64502,65340,65808,65808,66686,67070,67552,68048,68697,69217,69712,70086,70437,70437,70953,71507,72284,72910,73354,73721,74436,74436,74818,75603,76183,76780,76780,77073,77547,78268,79178,79968,80568,81198,82038,82663,83308,84036,85831,86328,86757,86256,87942,88555,90304,90930,90930,91978,92616,94481,95254,95901,96564,98323,98626,99207,99657,101552,102106,102743,103238,104873,105328,105734,106236,106912,108923,109473,109900,109183,111201,110784,112882,112286,114239,114687,113690,115857,116339,117165,117920,117920,118951,119895,120531,121296,121920,122872,122872,123665,122833,123560,125785,126446,127290,127290,128597,127829,130352,131300,132252,132252,134098,134649,135499,134907,136021
34_0,35,35,35,35,35,35,35,35,35,35,35,135,135,168,182,196,217,244,267,315,315,342,377,410,433,452,466,391,461,485,531,565,601,639,665,696,730,772,809,841,863,886,903,919,947,972,1012,1023,1030,1047,1084,1106,1119,1119,1158,1175,1186,1206,1225,1252,1281,1302,1311,1326,1336,1336,1336,1390,1398,1406,1419,1435,1435,1435,1474,1479,1489,1502,1515,1515,1515,1554,1562,1573,1588,1600,1600,1600,1627,1631,1638,1644,1657,1657,1657,1657,1677,1683,1684,1685,1685,1685,1691,1692,1707,1711,1717,1717,1717,1738,1741,1749,1759,1769,1769,1769,1792,1803,1810,1813,1823,1823,1823,1838,1848,1855,1866,1876,1895,1900,1900,1911,1929,1943,1953,1972,1982,1982,2004,2013,2021,2031,2040,2052,2052,2059,2069,2073,2084,2101,2108,2108,2113,2130,2137,2147,2163,2172,2179,2179,2185,2197,2201,2220,2223,2223,2228,2235,2236,2244,2265,2268,2268,2272,2275,2278,2278,2278,2278,2278,2316,2322,2342,2346,2374,2381,2381,2393,2402,2408
35_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,2633,2063,2063,3317,3317,3317,3701,3701,3701,2830,3252,3252,3622,3622,3622,3622,3622,3816,3816,3816,4120,4120,4120,6817,6817,4914,5076,5076,5076,5076,5451,5451,5451,5743,5743,5743,6063,6102,6102,6102,6459,6459,6459,6459,6976,6976,6976,7347,7347,7347,7347,7928,7928,7928,8682,8682,8682,8682,9734,9734,9734,10790,10790,10790,10790,12317,12317,12317,13456,13456,13456,13456,15471,15471,15471,16994,16994,16994,16994,19181,19181,19181,20956,20956,20957,20957,23849,23849,23849,23849,23849,22553,22553,27062,27062,27062,29378,29378,29378,29378,32859,32859,32859,32859,32859,32859,32859,32859,32859,32859,37798,37798,37798,37798,40837,40837,40837,42730,42730,42730,42730,45205,45205,45205,46118,46118,46118,46118,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,68748,67491,68079,68854,69629,70028,70430,73136,71691,74499,72951,72951,73973,74272,74949,75768,76477
36_0,57,69,76,84,91,98,146,161,177,189,197,207,261,329,373,457,552,646,709,824,937,1064,1190,1223,1257,1316,1392,1492,1573,1686,1759,1799,1830,1895,1977,2028,2069,2125,2147,2187,2309,2367,2437,2574,2673,2724,2784,2914,3023,3145,3267,3336,3371,3415,3528,3619,3698,3744,3805,3837,3903,3990,4084,4163,4179,4273,4335,4403,4483,4573,4664,4755,4828,4899,4961,5069,5143,5221,5276,5335,5389,5437,5497,5554,5592,5652,5717,5752,5818,5872,5933,5982,6049,6062,6063,6063,6190,6280,6331,6408,6470,6522,6543,6599,6663,6737,6808,6891,6952,6996,7081,7159,7214,7261,7307,7364,7404,7474,7609,7690,7761,7820,7909,7939,8008,8080,8145,8244,8307,8334,8371,8507,8606,8691,8773,8884,8939,9013,9126,9189,9265,9349,9435,9564,9694,9814,9896,10032,10170,10347,10511,10612,10832,10959,11155,11394,11659,11918,12235,12551,12964,13201,13425,13739,13993,14118,14424,14657,14878,15068,15298,15651,15777,16170,16324,16596,16831,17173,17533,17692,18090,18508,19068,19298,19626,19902,20076,20449,21137,21496
37_0,220,248,416,295,356,466,592,921,1145,1386,1504,1671,1969,2196,2786,3017,3234,3344,3575,3828,4012,4193,4370,4467,4527,4720,4921,5140,5338,5546,5718,5814,6081,6356,6564,6783,7011,7369,7528,8038,8336,8624,8881,9280,9529,9652,9886,10969,11783,12191,12566,12745,12837,13073,13344,13916,14632,14965,15193,15300,15564,15916,16319,16643,16925,17124,17222,17563,18013,18516,18992,19425,19731,19896,20062,20710,21282,21949,22531,22838,23067,23567,24068,24693,25280,25753,26159,26159,26962,27599,28283,28938,29591,30043,30254,31020,31827,32736,33609,34740,35435,35855,36996,38272,39857,41250,42734,43706,44319,45974,47852,49748,51661,52983,53808,54730,57239,57239,62129,64234,66357,67651,68471,70878,73259,75550,77558,79357,80340,80997,83170,85313,87290,89151,91323,92100,92655,94812,96896,99085,100967,102686,103426,104054,106041,108035,109765,111416,113313,114099,114769,116864,118885,120675,141568,143156,144383,145359,146213,148165,149698,151202,152674,154947,155865,156808,158660,160202,161707,163181,164982,165844,166674,167778,169649,171153,172618,174044,175143,176030,177945,179322,180781,182116,183533,184404,185221,187026,188576,189990
38_0,38,38,38,38,38,38,38,1101,1366,1617,2014,2269,2580,3150,3677,4190,4806,5334,5706,6486,7341,8025,9156,9986,10763,11170,11786,12507,13353,14122,14891,15544,16090,16791,17622,18440,19197,20141,21022,21713,22674,23519,24487,25454,26601,27570,28371,29359,30341,30341,31223,32277,33385,35292,36375,37626,38905,40068,40068,42423,43338,44517,45858,46799,47865,48895,49758,49758,51140,52449,54096,55258,56535,58341,59089,60681,62368,63812,65329,67096,68499,69190,70714,72898,74496,76282,78248,79974,81335,84818,87556,90720,93572,97430,100843,103782,108485,113284,118326,122996,127880,132638,136419,142398,149276,155937,162191,169581,172936,177871,186529,195315,203826,212216,221510,229107,229107,244449,251346,260542,273191,282604,282604,297422,306262,315652,323804,331668,338343,344845,349833,358312,367354,375760,383717,393266,399572,405817,415903,424685,431960,438825,446030,451776,457182,466550,472421,478752,484880,492921,499518,507499,514861,522087,527359,532223,538282,543412,543412,553409,558894,564114,568067,573670,577832,581204,585912,590837,594817,600662,605522,609210,611856,613896,618054,642169,646143,649580,652376,657407,661038,664883,668515,672144,677244,680083,683700,687277,692123,695194
39_0,0,0,0,0,0,0,0,0,0,0,0,218,218,218,357,443,565,679,776,888,970,1050,1252,1399,1568,1641,1704,1790,1939,2062,2185,2238,2342,2387,2509,2640,2769,2901,3033,3181,3267,3406,3566,3719,3896,4075,4183,4275,4423,4596,4748,4898,5081,5218,5346,5499,5623,5813,5995,6137,6251,6319,6501,6628,6788,6939,7108,7255,7391,7587,7745,7935,8114,8252,8380,8470,8552,8786,9113,9390,9659,9863,10057,10334,10642,11097,11658,11931,12205,12398,12707,13076,13408,13807,14147,14448,14764,15178,15661,16261,16897,17303,17728,18111,18593,19214,19862,20421,20915,21504,22032,22532,23093,23715,24390,24798,25321,25905,26643,27261,28130,28747,29389,29967,30449,30911,31619,32371,33115,33914,34319,34764,35311,35817,36679,37346,37701,38132,38555,38883,39364,39867,40352,40831,41164,41529,41937,42512,42959,43342,43724,43990,44338,44658,44995,45547,45896,46233,46468,46722,47084,47545,48021,48396,48690,48934,49327,49728,50108,50492,50957,51410,51660,51945,52357,52860,53360,53806,54201,54530,54844,55141,55510,56167,56751,57392,57965,58534,59289,60220
40_0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,718,737,744,777,785,787,789,792,796,804,810,815,820,824,827,834,837,839,843,848,849,855,859,865,873,880,879,879,881,882,888,890,895,901,903,905,907,908,909,912,914,915,917,918,920,922,926,927,930,938,941,946,946,949,953,961,960,967,999,1007,1022,1039,1049,1054,1066,1066,1089,1096,1099,1104,1111,1121,1125,1137,1139,1148,1152,1156,1177,1182,1186,1190,1194,1199,1207,1211,1231,1238,1240,1249,1254,1258,1260,1272,1279,1282,1295,1302,1310,1321,1332,1337,1343,1347,1354,1356,1358,1366,1371,1380,1386,1388,1396,1400,1413,1421,1425,1432,1433,1436,1441,1451,1456,1465,1465,1468,1480,1493,1496,1505,1509,1524,1530,1533,1536,1541,1548,1557,1557,1565,1566,1576,1580,1584,1590,1601,1606,1609,1611,1616,1622,1625,1632,1635,1638
41_0,0,0,0,0,0,0,0,0,0,0,0,0,721,752,951,1110,1228,1267,1324,1418,1497,1567,1672,1717,1815,1843,1914,2042,2104,2196,2312,2497,2547,2617,2617,2825,2997,3124,3201,3273,3400,3554,3678,3805,3909,3993,4107,4271,4523,4778,4963,5047,5102,5145,5227,5367,5472,5648,5745,5868,5899,6011,6165,6284,6392,6382,6538,6557,6677,6826,6895,7002,7131,7178,7230,7341,7429,7493,7563,7607,7646,7663,7725,7765,7818,7868,7968,8005,8023,8080,8131,8496,8711,8741,8784,8809,8913,9011,9065,9189,9271,9310,9330,9423,9527,9644,9883,9976,10017,10107,10235,10331,10479,10576,10800,10882,10940,11550,11650,11728,11937,12007,12108,12255,12385,12522,12635,12725,12843,12923,12961,13152,13247,13389,13477,13694,13783,13827,13910,13989,14091,14249,14353,14443,14482,14581,14682,14764,14866,14957,14999,15085,15199,15319,15395,15492,15636,15683,15742,15770,15967,16061,16143,16276,16310,16361,16449,16536,16671,16762,16848,16880,16903,16979,17038,17099,17185,17255,17443,17483,17576,17633,17713,17752,17810,17848,17893,18112,18189,18278
42_0,0,0,0,0,0,0,0,0,63,63,83,85,147,211,223,223,255,265,290,330,330,380,439,439,455,455,481,504,545,555,572,611,611,630,716,716,761,761,775,775,803,813,870,870,889,919,919,922,950,983,983,1110,1121,1135,1180,1191,1211,1241,1290,1303,1313,1341,1381,1399,1445,1446,1451,1468,1477,1485,1516,1553,1568,1571,1585,1636,1654,1665,1665,1669,1676,1681,1790,1855,1858,1907,2042,2062,2196,2272,2284,2380,2396,2402,2421,2518,2535,2648,2718,2756,2763,2806,2825,2982,2999,3128,3267,3295,3373,3466,3546,3625,3913,4013,4115,4168,4332,4481,4589,4703,4815,4858,4897,4918,5063,5218,5330,5510,5609,5678,5699,5863,5960,6045,6144,6298,6429,6531,6737,6909,7010,7140,7307,7358,7385,7486,7601,7773,7859,7935,7983,8017,8163,8266,8342,8450,8516,8556,8581,8626,8748,8904,9062,9225,9290,9361,9536,9670,9804,10011,10155,10227,10317,10524,10721,10831,10968,11121,11160,11188,11333,11507,11602,11799,11938,11982,12051,12242,12443,12699
